event_date,search_query,query_intent_category,landing_page_url,page_title,device_type,user_country,user_language,traffic_referrer,user_id,session_id,rank_position,serp_impressions,serp_clicks,click_through_rate,dwell_time_seconds,bounced_session,serp_feature,is_brand_query
2025-07-29,price python,transactional,https://shop.example.com/zghidvme/mefmjertr,Price Python | Docs,desktop,CA,en,google,u_5a8f5a13,s_4d3200d8,3,9,3,0.3333,54,False,news,False
2025-07-29,redis amazon,informational,https://www.example.com/fkegsljdpv/snlhqn,Redis Amazon – Reviews,mobile,JP,en,google_news,u_d4a4a871,s_5511e138,35,9,1,0.1111,152,False,none,False
2025-07-29,redis closest,informational,https://blog.example.com/uespvkuq,Redis Closest,desktop,US,en,google,u_7230e310,s_8ed4f486,16,2,0,0.0,0,True,none,False
2025-07-29,router wikipedia,informational,https://news.example.com/dgdcss,Router Wikipedia | Docs,desktop,US,en-US,google_images,u_65fe6ddc,s_5c964685,8,2,0,0.0,0,True,shopping,False
2025-07-29,tutorial fpga,informational,https://news.example.com/skcp/iifgunbp,Tutorial Fpga – Reviews,desktop,IN,en,google_news,u_234437dd,s_479c909a,16,6,0,0.0,0,True,image,False
2025-07-29,tutorial headphones,informational,https://news.example.com/mfoq,Tutorial Headphones,desktop,CA,en,google_discover,u_72203228,s_dbb3fd01,37,3,1,0.3333,167,False,image,False
2025-07-29,tutorial pizza,informational,https://support.example.com/esqomowktv/xvlrchjbcw/yiuchzhkyf,Tutorial Pizza – Ultimate Guide,desktop,AU,en,google_news,u_e2c44380,s_e700dc70,13,8,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://docs.example.com/fftp/xaxa/fltmfcbhs,Tutorial Pizza – Reviews,desktop,US,en,google_images,u_3cdd7a08,s_16028ce0,44,2,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://docs.example.com/asfhhjvweb/cjzjok/megm,Tutorial Pizza – Reviews,mobile,US,en,google_news,u_f4ee0043,s_56697cb8,1,2,1,0.5,85,False,faq,False
2025-07-29,tutorial pizza,informational,https://news.example.com/fylnwmchs/nyzl/gnya,Tutorial Pizza,mobile,US,en,google_images,u_e716bcac,s_61b502ae,37,3,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://support.example.com/moaz,Tutorial Pizza | Official Site,desktop,US,en-GB,google_discover,u_dd2bd30f,s_e640bbc5,45,3,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://support.example.com/fubdtjgw,Tutorial Pizza – Ultimate Guide,mobile,IN,en-US,google_discover,u_87a87c30,s_44f933fc,37,2,1,0.5,139,False,faq,False
2025-07-29,tutorial pizza,informational,https://www.example.com/qnxmzxner,Tutorial Pizza | Pricing,desktop,CA,en,google_images,u_6d2f4b16,s_b0f79a66,8,1,1,1.0,101,False,faq,False
2025-07-29,tutorial pizza,informational,https://support.example.com/exqyguyyr/mwkmsll,Tutorial Pizza | Docs,mobile,GB,en-US,google_discover,u_06772f4e,s_989cc269,49,10,2,0.2,183,False,faq,False
2025-07-29,tutorial pizza,informational,https://support.example.com/cqcktzzipz/qrymfn/dhikjaik,Tutorial Pizza – Ultimate Guide,desktop,FR,en,google_images,u_ad9cfd54,s_164fff73,38,3,1,0.3333,123,False,faq,False
2025-07-29,tutorial pizza,informational,https://shop.example.com/yhzxc,Tutorial Pizza | Docs,desktop,JP,en-GB,google_images,u_7c9cc639,s_2be364ad,45,3,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://www.example.com/lrmtvcjm/hxzhyqrh/nxbe,Tutorial Pizza | Official Site,desktop,FR,en,google,u_0b018193,s_959195f1,10,3,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://news.example.com/lolpwl/wksmmar/qxcin,Tutorial Pizza – Ultimate Guide,desktop,US,en-GB,google,u_cc82e958,s_3ee4eb57,18,2,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://support.example.com/geuqipyg/efewc,Tutorial Pizza – Reviews,mobile,AU,en,google,u_89308af3,s_08325ccb,42,7,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://news.example.com/xrpdpinsnj,Tutorial Pizza | Docs,desktop,US,en,google,u_22c19fab,s_c7f82ee6,37,5,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://blog.example.com/woofdntv,Tutorial Pizza | Pricing,desktop,CA,en,google,u_f5c8bc3a,s_f870a2e1,3,1,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://shop.example.com/ztwmboebwh/rbdegikj,Tutorial Pizza – Ultimate Guide,desktop,IN,en-GB,google,u_5129c7f7,s_1ca23db1,26,2,1,0.5,166,False,faq,False
2025-07-29,tutorial pizza,informational,https://blog.example.com/tmhjntj/fjemurzgh/sqwvmnpn,Tutorial Pizza | Docs,desktop,JP,en,google_images,u_b1b65a07,s_2b1c339f,2,7,2,0.2857,108,False,faq,False
2025-07-29,tutorial pizza,informational,https://www.example.com/gbjmpia/gfbf,Tutorial Pizza | Docs,desktop,IN,en,google_news,u_c12a72f5,s_110bffcb,22,2,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://shop.example.com/ppzoal/tvoswmnhn,Tutorial Pizza | Docs,desktop,GB,en,google_news,u_c0140e08,s_5b076389,15,4,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://blog.example.com/bfsutdnqm/mogkoznu,Tutorial Pizza – Reviews,tablet,IN,en-US,google_news,u_76ded255,s_cefd2d46,49,4,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://www.example.com/zfegq/acivivu,Tutorial Pizza – Ultimate Guide,desktop,US,en,google_discover,u_dd7c3d98,s_6fa87ad6,36,5,0,0.0,0,True,faq,False
2025-07-29,tutorial pizza,informational,https://blog.example.com/aqdqncbvb,Tutorial Pizza | Docs,mobile,IN,en,google,u_2b43d60c,s_aeb19324,22,3,1,0.3333,130,False,faq,False
2025-07-29,what is climate change,informational,https://shop.example.com/bduvsoy,What Is Climate Change | Pricing,desktop,AU,en,google_news,u_c67e6083,s_e91fa9a9,26,4,0,0.0,0,True,none,False
2025-07-29,what is laptop,informational,https://blog.example.com/errjtqaxaj,What Is Laptop,desktop,GB,en,google,u_aadad513,s_cba31f6c,16,3,0,0.0,0,True,faq,False
2025-07-29,what is pizza,informational,https://news.example.com/vffafksqek/etrtxy,What Is Pizza | Docs,desktop,US,fr,google_news,u_aaab3f46,s_2dd9f4a2,27,4,1,0.25,87,False,image,False
2025-07-29,what is python,informational,https://support.example.com/moifhnwo/yqmla/nxsesvkg,What Is Python | Official Site,mobile,DE,en,google_images,u_89dca277,s_91ff6405,33,5,2,0.4,177,False,faq,False
2025-07-29,what is python,informational,https://shop.example.com/tdctgu/qjedczhtry/jezs,What Is Python | Pricing,desktop,CA,en,google_images,u_7422ec9d,s_647b00d7,43,4,0,0.0,0,True,faq,False
2025-07-29,what is python,informational,https://support.example.com/wgirnilka,What Is Python – Ultimate Guide,mobile,FR,en-US,google,u_e70609e6,s_ca7336ee,4,2,0,0.0,0,True,faq,False
2025-07-29,what is python,informational,https://support.example.com/taqwrrw/cvbfvhlxxv/btdgwczid,What Is Python | Docs,mobile,GB,en,google_images,u_a06d466a,s_7624691e,22,3,0,0.0,0,True,faq,False
2025-07-29,what is python,informational,https://blog.example.com/iyqd/rgfdyawj/qqyojka,What Is Python,desktop,FR,en,google_news,u_4668712c,s_c387b434,4,2,2,1.0,125,True,faq,False
2025-07-29,what is python,informational,https://blog.example.com/pgclxyzvcc/odavjrh,What Is Python | Docs,mobile,US,en,google,u_7330988c,s_5bc71672,24,8,0,0.0,0,True,faq,False
2025-07-29,what is python,informational,https://news.example.com/jmzujbd/owjkmetw/bocyp,What Is Python | Pricing,mobile,US,en,google_news,u_2b4ceffc,s_6a0afce2,19,2,0,0.0,0,True,faq,False
2025-07-29,wikipedia,informational,https://www.example.com/uefy,Wikipedia,mobile,FR,en,google,u_968f4fc8,s_64941d6d,3,2,1,0.5,119,True,shopping,False
2025-07-29,wikipedia,informational,https://shop.example.com/hyznuajtaf/qdccteus/whuyv,Wikipedia | Pricing,mobile,US,en,google,u_76acedfd,s_00eb6227,40,1,0,0.0,0,True,shopping,False
2025-07-30,bank,informational,https://docs.example.com/oyxwmo,Bank,mobile,IN,en,google_images,u_7518fc27,s_1ea0f82c,43,3,1,0.3333,156,False,faq,False
2025-07-30,bank,informational,https://docs.example.com/ceukvq,Bank – Reviews,desktop,GB,en,google_discover,u_14a64ead,s_6f79357b,11,1,0,0.0,0,True,faq,False
2025-07-30,bank,informational,https://www.example.com/sxwlmooq,Bank – Reviews,mobile,DE,en,google_discover,u_301136ff,s_8d1753eb,2,3,0,0.0,0,True,faq,False
2025-07-30,benefits of c++,informational,https://docs.example.com/ttognpwky/dgpvy/zogjmau,Benefits Of C++ | Docs,mobile,GB,en-US,google_discover,u_604b467f,s_88780d17,15,7,1,0.1429,135,False,faq,False
2025-07-30,benefits of coffee,informational,https://shop.example.com/udxnpedxxs,Benefits Of Coffee | Official Site,mobile,US,en,google_news,u_a7f4e781,s_83b831c2,34,2,0,0.0,0,True,image,False
2025-07-30,benefits of credit card,informational,https://blog.example.com/tqohwyw,Benefits Of Credit Card,mobile,IN,en-US,google,u_5ac3768a,s_d5be7a62,32,2,0,0.0,0,True,sitelinks,False
2025-07-30,benefits of credit card,informational,https://shop.example.com/njzuwts/mcjbqwemny/xohd,Benefits Of Credit Card | Official Site,mobile,US,en,google,u_f6324610,s_ac7f7adc,29,5,1,0.2,155,False,sitelinks,False
2025-07-30,benefits of credit card,informational,https://shop.example.com/vnluoh/legpkrkxd,Benefits Of Credit Card | Pricing,desktop,DE,en,google_discover,u_c6f7195a,s_b00dfdcf,44,3,0,0.0,0,True,sitelinks,False
2025-07-30,benefits of credit card,informational,https://support.example.com/kmxdaf/lwar/elfv,Benefits Of Credit Card | Docs,mobile,US,en,google,u_fe17a781,s_273e1776,7,2,1,0.5,66,False,sitelinks,False
2025-07-30,benefits of credit card,informational,https://shop.example.com/swvfoqwcnc/yktnc,Benefits Of Credit Card | Pricing,mobile,GB,en-GB,google,u_af84e5af,s_950744d9,27,2,0,0.0,0,True,sitelinks,False
2025-07-30,benefits of credit card,informational,https://support.example.com/pkijseo/whbq/hheddvixkt,Benefits Of Credit Card | Docs,tablet,US,en-GB,google,u_6093acd1,s_af208560,23,1,0,0.0,0,True,sitelinks,False
2025-07-30,benefits of router,informational,https://docs.example.com/tpbferuvo,Benefits Of Router | Docs,desktop,BR,en,google_images,u_2ad30170,s_bea88d18,31,2,1,0.5,122,False,none,False
2025-07-30,best fpga,informational,https://support.example.com/qppr/xskdifltog,Best Fpga – Ultimate Guide,mobile,BR,en,google_images,u_80098acc,s_65ff4da6,39,3,0,0.0,0,True,sitelinks,False
2025-07-30,best fpga,informational,https://docs.example.com/tdirusa/vxrvgyrqq,Best Fpga | Pricing,mobile,US,en,google_discover,u_dc1fa18c,s_34e20609,39,21,2,0.0952,125,False,sitelinks,False
2025-07-30,best python,informational,https://shop.example.com/jvewzwyf/ptwhx,Best Python | Docs,desktop,US,en,google,u_16bb9f3b,s_0d0275aa,7,3,0,0.0,0,True,faq,False
2025-07-30,best python,informational,https://docs.example.com/msduhbeaw/smojops/lxupfee,Best Python | Pricing,mobile,CA,en-GB,google_news,u_4cba7e0d,s_204f0427,9,7,2,0.2857,127,False,faq,False
2025-07-30,best router,informational,https://docs.example.com/egfjkga/wkqlxwjksr/jyjtqy,Best Router – Ultimate Guide,tablet,US,en,google_news,u_44c1d2d3,s_2d752157,36,1,0,0.0,0,True,shopping,False
2025-07-30,best way to c++,informational,https://shop.example.com/xfwpwsbi/idescdq/xnker,Best Way To C++ | Official Site,mobile,US,en-GB,google_images,u_0969eec2,s_fcd14386,23,2,0,0.0,0,True,none,False
2025-07-30,best way to coffee,informational,https://news.example.com/uxzqnibvy,Best Way To Coffee – Ultimate Guide,mobile,BR,en,google_images,u_5eba30c8,s_664fcaca,8,2,0,0.0,0,True,faq,False
2025-07-30,best way to redis,informational,https://docs.example.com/mabrczh,Best Way To Redis | Docs,desktop,US,en-US,google_discover,u_8e514950,s_bd70ad0d,32,1,0,0.0,0,True,video,False
2025-07-30,buy climate change,transactional,https://blog.example.com/mygwsjhr/ftdtqprl,Buy Climate Change – Ultimate Guide,mobile,IN,en,google,u_c94d37ee,s_6c4cc31c,3,2,1,0.5,54,False,shopping,False
2025-07-30,buy climate change,transactional,https://www.example.com/fywgh/xridzrz/jnkkdewon,Buy Climate Change | Official Site,desktop,US,en,google,u_03069d98,s_a40438b9,42,3,0,0.0,0,True,shopping,False
2025-07-30,buy climate change,transactional,https://www.example.com/iuyuxz,Buy Climate Change,desktop,JP,en,google_images,u_ac15ad60,s_508e38e1,41,4,1,0.25,99,False,shopping,False
2025-07-30,buy climate change,transactional,https://news.example.com/bxovyf/zrpupfhsxg/tagts,Buy Climate Change | Official Site,mobile,DE,en,google_news,u_0eac3b31,s_114a7c02,20,3,0,0.0,0,True,shopping,False
2025-07-30,buy climate change,transactional,https://www.example.com/ddwkafjh/bmfqu/sfpk,Buy Climate Change – Ultimate Guide,mobile,FR,en-GB,google,u_da0c18bf,s_b6f2eb5a,49,6,1,0.1667,147,False,shopping,False
2025-07-30,buy fpga,transactional,https://docs.example.com/xnnnnrefg/kyrbvud/kaejwygemg,Buy Fpga – Reviews,mobile,US,en-GB,google_news,u_1596e4f0,s_b18cc470,11,5,0,0.0,0,True,faq,False
2025-07-30,buy insurance,transactional,https://www.example.com/xnfknrjren,Buy Insurance | Docs,desktop,US,en,google_images,u_e885ca6c,s_6fa1f2f3,45,3,0,0.0,0,True,localpack,False
2025-07-30,buy insurance,transactional,https://blog.example.com/nmpojbbro,Buy Insurance | Official Site,desktop,US,en-US,google_images,u_737984f2,s_c4d55c4a,42,1,0,0.0,0,True,localpack,False
2025-07-30,buy redis,transactional,https://support.example.com/vrufnk,Buy Redis | Official Site,desktop,DE,en-US,google,u_ef42c2a3,s_da418e4a,35,21,5,0.2381,87,False,news,False
2025-07-30,c++ amazon,informational,https://news.example.com/zuzmlfgbe,C++ Amazon | Pricing,desktop,BR,en,google_news,u_70490e59,s_7be1f7d5,26,6,1,0.1667,159,False,faq,False
2025-07-30,climate change bank,informational,https://docs.example.com/sxka,Climate Change Bank – Reviews,mobile,AU,en,google,u_aa1ce224,s_6f92fce9,29,2,0,0.0,0,True,news,False
2025-07-30,climate change open now,local,https://blog.example.com/fuadawh,Climate Change Open Now – Reviews,mobile,US,fr,google_news,u_312adb2f,s_a190cfb1,49,4,0,0.0,0,True,none,False
2025-07-30,coupon coffee,transactional,https://www.example.com/mdgycw,Coupon Coffee | Official Site,desktop,US,en,google_news,u_25348b88,s_2bcf8bdc,5,4,1,0.25,70,False,sitelinks,False
2025-07-30,coupon coffee,transactional,https://support.example.com/tqtjiwjdaz/ytovmqp,Coupon Coffee – Ultimate Guide,desktop,US,en,google_news,u_0ebba631,s_dff55fce,35,3,1,0.3333,117,False,sitelinks,False
2025-07-30,coupon credit card,transactional,https://docs.example.com/pfnvs/ncxvvmvwlp,Coupon Credit Card – Reviews,desktop,DE,en,google_news,u_e01a770f,s_fb047509,40,4,0,0.0,0,True,news,False
2025-07-30,coupon credit card,transactional,https://support.example.com/szdd/shti,Coupon Credit Card – Reviews,desktop,US,en,google,u_2cfa4f79,s_624f84e5,23,2,0,0.0,0,True,news,False
2025-07-30,coupon pizza,transactional,https://shop.example.com/ocgjfep/icudhod,Coupon Pizza | Docs,mobile,IN,en,google_discover,u_363e55d6,s_1a301810,7,2,1,0.5,73,False,sitelinks,False
2025-07-30,coupon pizza,transactional,https://www.example.com/pvzcge,Coupon Pizza | Official Site,mobile,US,en-US,google_news,u_fc28a65e,s_4aabb0cc,30,7,2,0.2857,88,False,sitelinks,False
2025-07-30,coupon redis,transactional,https://docs.example.com/tehhscnmmy/fviqhgnb/pppc,Coupon Redis | Pricing,mobile,IN,en,google_images,u_56c3e724,s_c52ed172,36,3,0,0.0,0,True,none,False
2025-07-30,credit card directions,local,https://support.example.com/lvuxjujiri/cmqoscqrw,Credit Card Directions | Docs,mobile,IN,en,google_news,u_e0d4f603,s_cf07785b,4,1,1,1.0,43,False,shopping,False
2025-07-30,credit card facebook login,navigational,https://news.example.com/jlngu/vzekarqx,Credit Card Facebook Login,mobile,US,en-GB,google_images,u_b1b3f7be,s_b4457d19,33,12,1,0.0833,41,False,news,True
2025-07-30,credit card wikipedia,informational,https://www.example.com/xcabyb/ptpbkgnba/dmbvgsm,Credit Card Wikipedia | Official Site,mobile,AU,en,google_news,u_782d1ebb,s_a44707c1,9,1,0,0.0,0,True,sitelinks,False
2025-07-30,credit card wikipedia,informational,https://blog.example.com/ajllyx/mwufbsz/kegfrfc,Credit Card Wikipedia | Pricing,mobile,US,fr,google,u_7e0ad23a,s_5b951e03,19,7,0,0.0,0,True,sitelinks,False
2025-07-30,discount fpga,transactional,https://support.example.com/ndrbktt,Discount Fpga | Pricing,desktop,AU,en-US,google_news,u_895f9df4,s_7f06ea67,4,1,0,0.0,0,True,shopping,False
2025-07-30,discount ssd,transactional,https://www.example.com/gzofkq/iwhha,Discount Ssd | Official Site,mobile,IN,en-US,google_news,u_fb46f6c2,s_c4e4eeb1,9,4,0,0.0,0,True,none,False
2025-07-30,facebook login,navigational,https://www.example.com/jtstkgeg/tjgkkzeor,Facebook Login | Pricing,desktop,US,en,google_images,u_adb66a90,s_9dcd2da4,39,7,2,0.2857,63,False,video,True
2025-07-30,fpga hours,local,https://support.example.com/imvy/nxxmktpe/kalmxqcd,Fpga Hours – Ultimate Guide,mobile,US,en,google,u_f5ee0e93,s_bcbe3074,33,5,0,0.0,0,True,news,False
2025-07-30,guide to climate change,informational,https://blog.example.com/tpbpd/bcjumq,Guide To Climate Change | Official Site,mobile,GB,en,google_news,u_1b2ae11f,s_739e2b96,17,6,2,0.3333,98,False,shopping,False
2025-07-30,guide to coffee,informational,https://www.example.com/tycpw/lqxmeprjoq/opxdgk,Guide To Coffee,mobile,US,en,google_discover,u_8561a076,s_234d4324,2,2,0,0.0,0,True,sitelinks,False
2025-07-30,guide to coffee,informational,https://www.example.com/lfrouyjjyx/yhqmb/fpij,Guide To Coffee | Pricing,mobile,US,en,google_images,u_e66340e6,s_42a0e845,44,1,0,0.0,0,True,sitelinks,False
2025-07-30,guide to coffee,informational,https://support.example.com/jrfraceku,Guide To Coffee,desktop,IN,en-GB,google_news,u_51859b7a,s_7156cec2,6,15,2,0.1333,78,False,sitelinks,False
2025-07-30,guide to coffee,informational,https://www.example.com/njarpkyu/phoci,Guide To Coffee,desktop,US,en-US,google_news,u_be765306,s_71618c3c,2,3,1,0.3333,109,False,sitelinks,False
2025-07-30,guide to coffee,informational,https://support.example.com/bytq/dijqkoxm/awbvip,Guide To Coffee,mobile,US,en,google_images,u_187ce217,s_f979ea30,41,1,0,0.0,0,True,sitelinks,False
2025-07-30,guide to coffee,informational,https://support.example.com/xuwlknx/xwqqonatd/awmwdrwwe,Guide To Coffee | Official Site,mobile,US,pt,google_images,u_8538973b,s_6eec5fe7,9,3,2,0.6667,129,False,sitelinks,False
2025-07-30,guide to credit card,informational,https://shop.example.com/ohlekpq/zyuuryzd/ldpyzq,Guide To Credit Card,desktop,BR,en-US,google_images,u_d2604c22,s_59298a7a,22,4,1,0.25,140,False,sitelinks,False
2025-07-30,guide to headphones,informational,https://support.example.com/atdzfhzclo/cksv,Guide To Headphones – Ultimate Guide,desktop,US,en,google_images,u_fc8f6c7a,s_97436157,40,1,0,0.0,0,True,news,False
2025-07-30,how to c++,informational,https://blog.example.com/nveh/adbmpgv,How To C++ – Ultimate Guide,mobile,BR,en-US,google_news,u_35ffb323,s_1b27f0e2,8,2,0,0.0,0,True,sitelinks,False
2025-07-30,how to c++,informational,https://support.example.com/quac,How To C++,desktop,US,en,google_discover,u_7696b595,s_76d584d2,11,4,1,0.25,96,False,sitelinks,False
2025-07-30,how to c++,informational,https://support.example.com/vvnd/yxlfu/acjnobieg,How To C++ | Docs,mobile,CA,pt,google_news,u_b4ab11ed,s_cf613937,21,3,0,0.0,0,True,sitelinks,False
2025-07-30,how to c++,informational,https://www.example.com/msdlfnnmfm,How To C++ – Reviews,mobile,US,en-US,google_images,u_dbfb1904,s_69c5b2fe,23,3,1,0.3333,81,False,sitelinks,False
2025-07-30,how to coffee,informational,https://docs.example.com/bibznx/ricfme,How To Coffee,mobile,US,en-US,google_news,u_50e5420c,s_4f900f28,17,1,0,0.0,0,True,localpack,False
2025-07-30,how to credit card,informational,https://shop.example.com/vdhwxpwxb/anszpqei,How To Credit Card | Docs,mobile,US,fr,google_news,u_9577d5b8,s_993c0c0c,25,4,1,0.25,154,False,shopping,False
2025-07-30,how to credit card,informational,https://docs.example.com/dejkslw/fnkty/llgrze,How To Credit Card,mobile,JP,en,google_images,u_fb996d63,s_dc58436e,42,1,0,0.0,0,True,shopping,False
2025-07-30,how to laptop,informational,https://support.example.com/mkta/sswnkzht/wodigbo,How To Laptop – Ultimate Guide,desktop,US,en,google_images,u_42d6070a,s_ffff25eb,47,2,0,0.0,0,True,shopping,False
2025-07-30,how to laptop,informational,https://docs.example.com/yexcb/dtyvdzj,How To Laptop | Official Site,mobile,FR,en,google_news,u_ae5eb294,s_bcdc420a,5,9,4,0.4444,82,True,shopping,False
2025-07-30,how to router,informational,https://docs.example.com/fioruwac,How To Router | Docs,mobile,CA,en,google_news,u_911cb5ff,s_2569205a,40,1,0,0.0,0,True,none,False
2025-07-30,how to router,informational,https://news.example.com/mpjynixe/nrgkjv,How To Router | Pricing,mobile,US,en,google_discover,u_2baa17d5,s_814c8ebd,25,3,0,0.0,0,True,none,False
2025-07-30,how to ssd,informational,https://shop.example.com/wuxbxyccil/uplhk/svkzjxv,How To Ssd | Pricing,mobile,US,en,google,u_ced2af90,s_6ef6e0f6,34,3,0,0.0,0,True,shopping,False
2025-07-30,price coffee,transactional,https://www.example.com/etgdizr,Price Coffee,desktop,US,en-GB,google_news,u_0dbcbf8d,s_b8780818,29,4,0,0.0,0,True,faq,False
2025-07-30,price coffee,transactional,https://blog.example.com/jumfxujw/tqcbtkcys/lwnuv,Price Coffee – Reviews,mobile,IN,en-US,google_discover,u_07b6b7e9,s_3a301dc0,16,1,0,0.0,0,True,faq,False
2025-07-30,price credit card,transactional,https://docs.example.com/atvnpvim/kwql/qzqlqrz,Price Credit Card,mobile,JP,de,google_images,u_ba1b6432,s_74723bba,4,1,0,0.0,0,True,image,False
2025-07-30,price headphones,transactional,https://news.example.com/fbqd/bira/ipehr,Price Headphones – Ultimate Guide,desktop,AU,en,google_news,u_dafffba7,s_6eec06ec,5,4,0,0.0,0,True,faq,False
2025-07-30,price python,transactional,https://blog.example.com/rhlu/gxcxw,Price Python | Official Site,mobile,US,en,google,u_d1872bbd,s_a1fbca38,38,2,0,0.0,0,True,news,False
2025-07-30,redis closest,informational,https://docs.example.com/addgjvra,Redis Closest | Docs,mobile,CA,en,google_news,u_0d8baef7,s_1aa0055d,22,2,0,0.0,0,True,none,False
2025-07-30,router directions,local,https://shop.example.com/kyjmf/blthic,Router Directions – Ultimate Guide,desktop,US,en,google,u_b6f852b5,s_7eed5b37,32,3,1,0.3333,76,False,news,False
2025-07-30,router directions,local,https://shop.example.com/buaxvqcepd,Router Directions | Docs,mobile,US,en-GB,google_images,u_bc9a21c6,s_ecda2ab6,47,1,0,0.0,0,True,news,False
2025-07-30,router directions,local,https://support.example.com/higxzqmdv,Router Directions | Pricing,desktop,IN,en-US,google_images,u_f27f6d91,s_f633e740,16,2,0,0.0,0,True,news,False
2025-07-30,router wikipedia,informational,https://shop.example.com/rioz/mpmuepftm,Router Wikipedia | Pricing,desktop,US,en-US,google,u_dbf057bb,s_c0e0ac45,9,2,0,0.0,0,True,shopping,False
2025-07-30,router wikipedia,informational,https://shop.example.com/sdkljrbd/iwbjpzplls/hlll,Router Wikipedia – Reviews,desktop,CA,en,google_images,u_876d0ea5,s_a90124fc,47,4,0,0.0,0,True,shopping,False
2025-07-30,ssd wikipedia,informational,https://blog.example.com/hmtnbrv/ilkigqtieb,Ssd Wikipedia | Pricing,mobile,AU,en-US,google,u_94996280,s_fae36ba3,48,2,0,0.0,0,True,localpack,False
2025-07-30,tutorial fpga,informational,https://www.example.com/hjxns/cvqbuyj/opepzjaico,Tutorial Fpga | Official Site,mobile,US,en,google_discover,u_3c2cc678,s_d754a412,16,2,0,0.0,0,True,image,False
2025-07-30,tutorial fpga,informational,https://docs.example.com/ximqco,Tutorial Fpga | Pricing,mobile,US,en-GB,google_news,u_59001232,s_7fa6ec56,47,4,0,0.0,0,True,image,False
2025-07-30,tutorial pizza,informational,https://blog.example.com/lnwhym,Tutorial Pizza | Official Site,desktop,US,en-US,google,u_8c0ca673,s_66ce5751,7,2,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://news.example.com/hgfo,Tutorial Pizza – Ultimate Guide,tablet,IN,en,google_images,u_a0329eee,s_85f71ba4,20,1,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://shop.example.com/wwyespenq/owbn/todztdryux,Tutorial Pizza | Docs,mobile,US,en,google_news,u_09a04249,s_bc4d300e,22,3,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://docs.example.com/jiadk/rfygxkrl/vtsh,Tutorial Pizza | Official Site,desktop,IN,en,google_discover,u_589fea99,s_698b660a,15,2,1,0.5,105,False,faq,False
2025-07-30,tutorial pizza,informational,https://blog.example.com/sgfq/lavdpbq,Tutorial Pizza | Official Site,mobile,CA,en,google_images,u_19045821,s_d6fde74f,10,2,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://shop.example.com/emgkpt/utfdk/kklfh,Tutorial Pizza | Official Site,mobile,CA,en,google_discover,u_3af8e3ce,s_f9d81699,3,5,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://www.example.com/bogd/zgygm,Tutorial Pizza | Pricing,desktop,JP,en,google_discover,u_c258b20f,s_fe6a25a6,17,4,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://news.example.com/ejqvuj,Tutorial Pizza – Ultimate Guide,mobile,GB,en,google,u_12567df8,s_4d97e713,2,6,4,0.6667,107,False,faq,False
2025-07-30,tutorial pizza,informational,https://support.example.com/ficap,Tutorial Pizza – Ultimate Guide,desktop,GB,en-US,google_images,u_1e3193fe,s_7bd7eb58,13,4,1,0.25,78,False,faq,False
2025-07-30,tutorial pizza,informational,https://news.example.com/qiyjn/dixdw,Tutorial Pizza,mobile,FR,en,google,u_d7e0d9a9,s_b8fed2b6,31,2,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://news.example.com/zvkdrfnzfz/uvfeymu,Tutorial Pizza – Ultimate Guide,mobile,US,en,google_news,u_aad8dd05,s_abdf2486,18,1,1,1.0,116,False,faq,False
2025-07-30,tutorial pizza,informational,https://www.example.com/kqvtdyhpw,Tutorial Pizza | Pricing,desktop,GB,en,google_discover,u_356461f7,s_8b4b921a,14,1,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://support.example.com/zhtnfhd/ookazxd/kgdchhbwmo,Tutorial Pizza – Reviews,desktop,IN,en,google_news,u_995806dc,s_5cf5884a,16,3,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://shop.example.com/rcccolguj,Tutorial Pizza | Official Site,mobile,US,en-GB,google_images,u_e9564bf6,s_16a39241,19,5,0,0.0,0,True,faq,False
2025-07-30,tutorial pizza,informational,https://www.example.com/uqrr/lwksyejhku/aieyuxiem,Tutorial Pizza – Ultimate Guide,mobile,BR,en,google,u_538bab75,s_33979d3b,45,2,1,0.5,101,False,faq,False
